,Unnamed: 0,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Approx Gpu,Model_x,Benchmark_x,Model_y,Benchmark_y,Cpu percentile,Gpu percentile,Weight percentile,Ram percentile,Size percentile,Pixels,Pixel percentile,Price percentile
70,1205,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,4.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.23,691.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.6663507109004739,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.21137440758293838
71,1231,Dell,Inspiron 7579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,2.191,999.0,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.5753554502369669,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.4492890995260664
72,1245,Dell,Vostro 3568,Notebook,15.6,1366x768,Core i5 7200U,4.0,1TB HDD,Intel HD Graphics 520,Linux,2.18,521.86,UHD Graphics 605,Core i5 7200U,57.6,UHD Graphics 605,2.16,0.38578199052132706,0.24360189573459717,0.5606635071090047,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.08815165876777252
73,25,HP,15-BS101nv (i7-8550U/8GB/256GB/FHD/W10),Ultrabook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.91,659.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.38862559241706157,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.1872037914691943
74,54,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Core i7 8550U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,1103.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.20900473933649288,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.5232227488151658
75,94,HP,Probook 430,Notebook,13.3,Full HD 1920x1080,Core i7 8550U,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,1197.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.20900473933649288,0.8919431279620853,0.10236966824644549,1920,0.5857819905213271,0.5848341232227487
76,113,Asus,VivoBook S15,Ultrabook,15.6,Full HD 1920x1080,Core i7 8550U,16.0,256GB SSD +  1TB HDD,Nvidia GeForce MX150,Windows 10,1.5,1262.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.21990521327014217,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.6137440758293838
77,119,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Core i7 8550U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.63,1084.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.2663507109004739,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.4957345971563981
78,120,Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.16,1130.33,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.5464454976303318,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5374407582938389
79,135,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,884.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.24834123222748816,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.36208530805687206
80,138,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.63,988.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.2663507109004739,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.4388625592417062
81,186,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Core i7 8550U,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.4,1849.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.16824644549763032,0.8919431279620853,0.17772511848341233,4,0.018957345971563982,0.8350710900473933
82,189,Dell,Inspiron 7773,Notebook,17.3,Full HD / Touchscreen 1920x1080,Core i7 8550U,16.0,512GB SSD,Nvidia GeForce 150MX,Windows 10,2.77,1549.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.8862559241706162,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.7459715639810426
83,198,Dell,Inspiron 5379,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 8550U,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,1.62,839.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.25924170616113745,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.3270142180094787
84,211,Dell,XPS 13,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1949.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.05781990521327014,0.514218009478673,0.10236966824644549,4,0.018957345971563982,0.8687203791469195
85,255,Dell,Inspiron 5579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 8550U,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,2.08,819.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.4981042654028436,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3127962085308057
86,265,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Core i7 8550U,8.0,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,1142.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.8990521327014218,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.5412322274881517
87,329,HP,ProBook 450,Notebook,15.6,IPS Panel Full HD 1366x768,Core i7 8550U,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,2.1,902.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.5218009478672986,0.514218009478673,0.5976303317535545,1366,0.12132701421800947,0.3834123222748815
88,350,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,1579.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.04691943127962086,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.7497630331753554
89,380,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.62,869.01,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.25924170616113745,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.3526066350710901
90,426,Lenovo,ThinkPad E480,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,AMD Radeon RX 550,Windows 10,1.75,1215.38,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.3061611374407583,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.6009478672985782
91,477,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Core i7 8550U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.29,1999.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.10758293838862559,0.514218009478673,0.10236966824644549,4,0.018957345971563982,0.8800947867298577
92,503,Lenovo,Ideapad 520-15IKBR,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,2.17,898.9,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.5488151658767773,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3715639810426541
93,686,LG,Gram 15Z975,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.09,2299.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.012322274881516588,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.9246445497630331
94,692,Lenovo,Yoga 730,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 8550U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.19,1499.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.037914691943127965,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.7274881516587678
95,1220,Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Core i7 8550U,16.0,512GB SSD,Intel UHD Graphics 620,Windows 10,2.0,1285.0,UHD Graphics 605,Core i7 8550U,61.5,UHD Graphics 605,2.16,0.6497630331753554,0.24360189573459717,0.43981042654028435,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.6279620853080569
96,10,Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,770.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.24834123222748816,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.2710900473933649
97,20,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,128GB SSD,Intel UHD Graphics 620,Windows 10,1.22,979.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.061611374407582936,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.4322274881516588
98,28,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,AMD Radeon 530,Windows 10,2.2,800.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.2981042654028436
99,62,Dell,Vostro 5471,Ultrabook,14.0,Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.7,879.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.2909952606635071,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.35687203791469196
100,117,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1629.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.05781990521327014,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.7663507109004739
101,129,HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Core i5 8250U,8.0,1TB HDD,Intel UHD Graphics 620,Windows 10,1.63,812.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.2663507109004739,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.3066350710900474
102,178,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.5,923.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.8052132701421801,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.3943127962085308
103,201,HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Core i5 8250U,8.0,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,959.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.20900473933649288,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.418957345971564
104,260,Dell,Vostro 5370,Ultrabook,13.3,Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.41,949.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.1753554502369668,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.4113744075829384
105,320,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.33,844.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.7345971563981043,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3308056872037915
106,342,Dell,Inspiron 7570,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,1.9,1049.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.3744075829383886,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.47962085308056873
107,409,Lenovo,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD +  1TB HDD,AMD Radeon RX 550,Windows 10,2.1,1144.5,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.5218009478672986,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5459715639810426
108,474,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,2TB HDD,AMD Radeon 530,Windows 10,2.02,759.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.45971563981042657,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.26255924170616113
109,480,Dell,Latitude 7390,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.42,1841.85,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.1786729857819905,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.8322274881516587
110,485,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,1TB HDD,AMD Radeon 520,Windows 10,2.2,675.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.1966824644549763
111,492,Lenovo,ThinkPad E480,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.75,1049.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.3061611374407583,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.47962085308056873
112,509,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.4,1599.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.16824644549763032,0.514218009478673,0.17772511848341233,1920,0.5857819905213271,0.7592417061611374
113,531,Dell,Inspiron 5770,Notebook,17.3,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,128GB SSD +  1TB HDD,AMD Radeon 530,Linux,2.8,889.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.8990521327014218,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.3649289099526067
114,572,Dell,XPS 13,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Core i5 8250U,8.0,128GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1599.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.05781990521327014,0.514218009478673,0.10236966824644549,4,0.018957345971563982,0.7592417061611374
115,640,Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Core i5 8250U,4.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.8,829.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.32085308056872036,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.3180094786729858
116,644,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.23,1869.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.06587677725118483,0.514218009478673,0.10236966824644549,3200,0.9895734597156398,0.8431279620853082
117,734,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Core i5 8250U,8.0,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.2,719.0,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.23080568720379147
118,1108,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Core i5 8250U,4.0,256GB SSD,AMD Radeon 530,Windows 10,1.4,818.35,UHD Graphics 605,Core i5 8250U,62.9,UHD Graphics 605,2.16,0.7199052132701422,0.24360189573459717,0.16824644549763032,0.11137440758293839,0.10236966824644549,1920,0.5857819905213271,0.3099526066350711
119,57,HP,15-bs002nv (i3-6006U/4GB/128GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Core i3 6006U,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.91,439.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.38862559241706157,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.029383886255924172
120,60,Asus,X541UA-DM1897 (i3-6006U/4GB/256GB/FHD/Linux),Notebook,15.6,Full HD 1920x1080,Core i3 6006U,4.0,256GB SSD,Intel HD Graphics 520,Linux,2.0,415.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.43981042654028435,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.022748815165876776
121,99,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Core i3 6006U,4.0,256GB SSD,AMD Radeon R5 M430,Linux,2.2,485.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.6189573459715639,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.06398104265402843
122,152,Acer,Aspire A315-51,Notebook,15.6,1366x768,Core i3 6006U,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.1,447.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.5218009478672986,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.03459715639810426
123,283,Lenovo,IdeaPad 320-17ISK,Notebook,17.3,1600x900,Core i3 6006U,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.8,489.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.8990521327014218,0.11137440758293839,0.928909952606635,1600,0.21327014218009477,0.06729857819905213
124,286,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Core i3 6006U,4.0,1TB HDD,AMD Radeon R5 M430,Linux,2.25,428.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.6772511848341232,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.024644549763033177
125,314,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Core i3 6006U,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,1.86,469.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.3492890995260664,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.05545023696682464
126,366,HP,250 G6,Notebook,15.6,1366x768,Core i3 6006U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,1.86,439.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.3492890995260664,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.029383886255924172
127,387,Lenovo,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,Notebook,15.6,Full HD 1920x1080,Core i3 6006U,4.0,128GB SSD,Intel HD Graphics 520,No OS,1.85,403.5,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.3407582938388626,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.01800947867298578
128,466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,1600x900,Core i3 6006U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.5,639.9,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.8052132701421801,0.514218009478673,0.928909952606635,1600,0.21327014218009477,0.17440758293838862
129,534,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Core i3 6006U,8.0,2TB HDD,Nvidia GeForce 920MX ,No OS,2.2,459.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.6189573459715639,0.514218009478673,0.5976303317535545,1366,0.12132701421800947,0.04454976303317536
130,641,Lenovo,Ideapad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Core i3 6006U,4.0,1TB HDD,Nvidia GeForce 920MX ,Windows 10,2.2,579.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.6189573459715639,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271,0.12417061611374408
131,652,Acer,Extensa EX2540,Notebook,15.6,1366x768,Core i3 6006U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.4,450.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.7663507109004739,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.03933649289099526
132,662,HP,250 G6,Notebook,15.6,1366x768,Core i3 6006U,4.0,500GB HDD,Intel HD Graphics 520,No OS,1.86,364.9,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.3492890995260664,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.006635071090047393
133,691,HP,17-bs000nv I3,Notebook,17.3,IPS Panel Full HD 1920x1080,Core i3 6006U,4.0,256GB SSD,AMD Radeon R5 520,Windows 10,2.5,699.0,UHD Graphics 605,Core i3 6006U,49.0,UHD Graphics 605,2.16,0.04644549763033176,0.24360189573459717,0.8052132701421801,0.11137440758293839,0.928909952606635,1920,0.5857819905213271,0.21753554502369668
